text,label
Besoin de 2 personnes demain pour le métro  девяткино. Le travail consiste à transporter les portes.  Le travail va prendre moins de 8h,1
2800 roubles après le boulot,1
1,1
+,1
@243819335634 1,1
Moins 1,1
+,1
Moins 1 personne,1
"Bsr la famille tous ceux qui ont besoin d’un carnet de vaccin pour les voyageurs yallo feever tout genre de vaccin me dou signe douala comme Yaoundé , même la carte biométrie",1
Fermé ❌❌❌,1
"8/21/24, 5:57 PM - +7 996 360-83-70 joined using this group's invite link",1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
Repose toi encore,1
+,1
@79019770315 1,1
@79990004667 2,1
@23674023688 3,1
@23672421052 4,1
Le tranchant😂😂😂,2
@79255633758 5,1
"8/21/24, 6:51 PM - +245 955 573 266 joined using this group's invite link",1
Pv,1
😂😂,2
@79963608370 6,1
Moins 1 personne,1
😹🤣😭Dossier rejetté on ne discute pas avec le ministre de l'emploi 🫡🙌,2
Quand l’enfant est têtue ont ne lui jette pas !!,1
+,1
@2455573266 7,1
Fermé ❌❌❌,1
null,1
Demain besoin de 3 personnes au metro лиговский проспект(ligne orange).le travail avec le perforateur (отбойный молоток),1
8h de travail + 1h de pause,1
3000 roubles après le boulot,1
+,1
+,1
+,1
@79300036839 1,1
@79936396115 2,1
@79816968764 3,1
+,1
+,1
+,1
"8/21/24, 7:26 PM - +236 74 11 11 81 joined using this group's invite link",1
Une personne pour remplacer le numéro 8. Проспект ветеранов,1
+,1
+,1
+,1
",+",1
+,1
@79531549821 8,1
Fermé ❌❌❌,1
Une personne pour remplacer le numéro  2 метро волковская,1
+,1
+,1
Tu mets plus partout,1
@79313229454 2,1
+,1
+,1
Besoin de 5 personnes pour le métro балтийская,1
Nettoyage,1
2800 рублей  après le boulot,1
+,1
+,1
@79773901845 1,1
@79857875304 2,1
@79812090405 3,1
Moins 2,1
+,1
+,1
+,1
@79885968682 4,1
+,1
@237695559433 5,1
Fermé ❌❌,1
Une personne pour remplacer le numéro 1,1
Метро волковская,1
+,1
"8/21/24, 9:33 PM - +245 955 493 361 joined using this group's invite link",1
+,1
@2455493361 1,1
Fermé ❌,1
Besoin encore d'une personne *,1
"8/21/24, 11:23 PM - +227 88 15 99 68 joined using this group's invite link",1
+,1
@22788159968 1,1
Bnsr à tous.Demain besoin de 9 personnes pour le nettoyage,1
8h de temps + 1h de pause,1
Метро ветеранов,1
3000 рублей,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
Josué+,1
+,1
+,1
+,1
+,1
"8/22/24, 5:03 PM - +245 955 762 380 joined using this group's invite link",1
++,1
+👆🏾,1
@25779875606 1 *chef de groupe*,1
@79531549821 2,1
@79602647985 3,1
@79042171712 4,1
@79533417891 5,1
+,1
@23672871016 7,1
@79963608370 8,1
@79857875304 9,1
Fermé ❌❌❌,1
*Demain le bus se prend à 7h45*,1
pour les nouveaux prenez cet sortie,1
Regardez votre travail,1
Une personne pour remplacer le numéro 6,1
🤣🤣🤣🤣,2
piricour,1
+,1
+,1
+,1
+,1
@79919132627 6,1
Moi,1
+,1
null,1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@23672720913 1,1
+,1
@79255633758 2,1
@243819335634 3,1
@2455493361 4,1
@23672421052 5,1
+,1
@79812090405 6,1
@23672905818 7,1
Fermé ❌❌❌,1
Demain besoin de 3 personnes au metro лиговский проспект(ligne orange).le travail avec le perforateur (отбойный молоток),1
8h de travail + 1h de pause,1
3000 roubles après le boulot,1
+,1
+,1
+,1
+,1
+,1
@79936396115 1,1
+,1
@79816968764 2,1
@79998557193 3,1
Prend mon petit,1
Fermé ❌❌❌,1
🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤷🏽‍♂️,1
Titulaire indiscutable indomptable 😎,1
Ееh koya,1
"8/23/24, 2:44 PM - +7 980 912-59-18 joined using this group's invite link",1
Bonjour la famille,1
Je suis nouveau dans la ville,1
Je recherche un endroit où dormir pour quelques jours même en collocation. <This message was edited>,1
URGENT 🚨 S'il Vous plait,1
Demain besoin de 2 personnes au metro дыбенко (ligne orange).le travail consiste à faire le nettoyage du chantier,1
8h de travail + 1h de pause,1
2800 roubles après le boulot,1
+,1
+,1
+,1
+,1
@79992273382 1,1
@79255633758 2,1
Fermé ❌❌❌,1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@79533417891 1,1
@79042171712 2,1
@79531549821 3,1
@79919132627 4,1
@2455493361 5,1
@79602647985 6,1
@79963538810 7,1
Fermé ❌❌❌,1
Bonsoir à tous.tous ceux qui ont besoin d'un travail  constant ( manutention),1
"2/2 , 5/2 , 3/1 , 6/1",1
Faites moi signe en inbox pour tout les détails,1
J'ai besoin encore d'une brigade  de 10 personnes ( de jour et de nuit ),1
3000 roubles <This message was edited>,1
+,1
"8/23/24, 7:30 PM - +7 980 076-34-95 joined using this group's invite link",1
null,1
Yep,1
Aide-moi à voir le lien du match de Paris svp,1
Merci,2
Bonsoir à tous besoin du FCFA,1
De combien,2
On,1
Ib,1
Moi depuis je t'écris tu me snobe hein c'est bien,2
Tu as envoyer je ne t’ai pas send ?,1
Allons ib,1
Ok,1
"8/24/24, 2:09 AM - +7 995 593-13-17 joined using this group's invite link",1
Bjr à tous. Une personne pour remplacer le numéro 5,1
=,1
@243819335634 5,1
+,1
"8/24/24, 2:49 PM - +7 999 221-86-92 joined using this group's invite link",1
Pardon j ais besoin de 2 chambers apartment aide moi mes gars <This message was edited>,1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@79857875304 1 *chef de groupe*,1
+,1
+,1
+,1
@79531549821 2,1
@79042171712 3,1
@79602647985 5,1
@243819335634 4,1
@79255633758 6,1
@23672905818 7,1
+,1
Fermé ❌❌❌,1
*demain 9h30 au метро волковская*,1
*sans retard*,1
null,1
Une personne pour remplacer le numéro 3,1
+,1
+,1
@79936396115 3,1
Fermé ❌❌❌,1
J’ai le rouble de 200000,1
Demain besoin de 3 personnes au metro дыбенко (ligne orange).le travail consiste à faire le nettoyage du chantier,1
8h de travail + 1h de pause,1
2800 roubles après le boulot,1
+,1
+,1
+,1
+,1
@79891154859 1,1
@79533417891 2,1
Fermé ❌❌❌,1
Une personne pour remplacer le numéro 3,1
+,1
@79857875304 3,1
+,1
null,1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
@23674023688 1,1
@23672421052 2,1
@79812090405 3,1
+,1
@79919132627 4,1
Moins 3,1
+,1
@79255633758 5,1
null,1
"8/26/24, 3:02 PM - +245 955 493 361 joined using this group's invite link",1
Привет,1
Slt la famille! Une chambre disponible.Interessée ib.,1
"Salut besoin d'une chambre pour femme, colocation ou studio, chambre salon tout est nécessaire",1
Pour combien de temps ???,2
Pour impe longtemps si possible,1
"8/26/24, 6:03 PM - +7 953 341-78-91 joined using this group's invite link",1
Besoin de 7 personnes demain. Le travail consiste à enlever les déchets de bétons sur le sol.,1
Метро Волковская ( ligne violette ),1
8h de travail + 1h de pause,1
2800 рублей  après le boulot,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@79042171712 1,1
@79602647985 2,1
@79531549821 3,1
@79812090405 4,1
@23672905818 5,1
@23674023688 6,1
+,1
@79857875304 7,1
Fermé ❌❌❌,1
Demain besoin de 15 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
8h de travail + 1h de pause,1
2800 roubles après le boulot <This message was edited>,1
+,1
@79213246380 1,1
+,1
@2455573266 2,1
+,1
@22398670649 3,1
+,1
@22788159968 4,1
@79857875304 5,1
+,1
@79936396115 6,1
+,1
@79885968682 7,1
Qui a besoin du rouble,1
"8/27/24, 9:35 AM - +221 77 602 10 44 joined using this group's invite link",1
Demain besoin de 15 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
8h de travail + 1h de pause,1
2800 roubles après le boulot,1
+,1
@79990004667 1,1
+,1
@23672871016 2,1
+,1
@2455493361 3,1
+,1
@79857875304 4,1
+,1
@2455573266 5,1
+,1
@79602647985 6,1
+,1
@23672720913 7,1
+,1
@79936396115 8,1
"8/27/24, 5:49 PM - +245 955 385 955 was added",1
"8/27/24, 5:49 PM - ~ Ing T Erwane Youmsi left",1
+,1
@2455385955 9,1
@79255633758 10,1
+,1
@22788159968 11,1
+,1
@243819335634 12,1
Bonsoir la famille 600mil au Cameroun besoin de rouble ici taux Google on gère en ib,1
Salut qui a le lien du foot pour aujourd'hui ?,1
@201115024967 ?,1
Oui?,1
Le lien du match stp,1
🔥LIEN🔥 27/08,1
➖➖➖➖➖➖➖➖➖➖,1
📺 21h30 - Vallecano ⚡️ Barcelone,1
➡️ t.me/huniliive389?livestream,1
Merci 🙏,2
Ok,1
Merci beaucoup,2
Départ ✌️,1
Moscou Douala,1
Date le 29 août,1
23 kilos disponibles,1
Ib,1
null,1
"8/28/24, 7:46 AM - +7 985 042-70-94 joined using this group's invite link",1
Demain besoin de 15 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
8h de travail + 1h de pause,1
2800 roubles après le boulot,1
+,1
@79042171712 1,1
500k au pays besoin du rouble au taux Google,1
C’est au taux Yahoo qu’on va te donner,1
Mon sure,1
null,1
"8/28/24, 3:41 PM - +227 90 09 86 43 joined using this group's invite link",1
+,1
@22790098643 2,1
+,1
@79936396115 3,1
+,1
+,1
@79531549821 4,1
@79602647985 5,1
+,1
@79919132627 6,1
+++,1
@79990004667 7,1
+,1
+,1
@22398670649 8,1
+,1
@243819335634 9,1
+,1
@79255633758 10,1
-,1
-,1
Ok,1
*Any mobile Baber in the house ?*,1
Demain besoin de 15 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
8h de travail + 1h de pause,1
2800 roubles après le boulot,1
Fermé ❌❌❌,1
"Bonsoir,quelqu’un peut nous envoie-moi le lien des matchs",1
Svp,1
La maison blanche sait même que c'était l'argent de quoi k jsi mis là-bas?,1
Salut j'ai besoin du lien du match réal Madrid,1
lien du match svp bonsoir,1
"8/29/24, 11:43 PM - +7 958 167-41-27 joined using this group's invite link",1
LIEN DE MATCH:,1
🔥LIEN🔥 28/08,1
➖➖➖➖➖➖➖➖➖➖,1
✅ 15h45 - Tirage LDC,1
✅ 18h00 - Panathiakos 🆚 Lens,1
🔥🔥Telegram app :,1
t.me/dinosplay289?livestream,1
➖➖➖➖➖➖➖➖➖,1
✅ 19h30 - Las palmas 🆚 Real Madrid,1
🔥🔥Telegram app :,1
t.me/dinosplay290?livestream,1
🔥LIEN🔥 29/08,1
➖➖➖➖➖➖➖➖➖➖,1
✅ 19h30 - Las Palmas ⚡️ Real Madrid,1
➡️ t.me/huniliive391?livestream,1
"8/30/24, 12:01 PM - ~ L'entrepreneur Russe left",1
besoin de 10 personnes *aujourd'hui* au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
2800 roubles après le boulot,1
Le travail finit à 19h <This message was edited>,1
Aujourd'hui ?,1
Déjà fermé ❌❌❌,1
Ah ok,1
Demain besoin de 4 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
2800 roubles après le boulot,1
8h de travail  + 1h de pause <This message was edited>,1
Pour fini à quel heure?,1
C'est demain. À l'heure habituelle,1
Il y a avait errerur ici,1
Ouais j'ai vu,1
+,1
+,1
@79255633758 1,1
@243819335634 2,1
+,1
@79963538810 3,1
+,1
@79632469960 4,1
Fermé ❌❌❌,1
Un gar pour me remplacer ici  svp.... J'ai eu un empêchement,1
Besoin d'une personne pour demain *,1
+,1
@22966698577 4,1
Fermé ❌❌❌,1
Bonsoir,1
Le lien des matchs svp,1
Besoin de 4 personnes *Lundi* au *Метро Девяткино* travail consiste à faire le nettoyage,1
8h de temps + 1h de pause,1
3000 roubles,1
+,1
@79857875304 1,1
🆘🆘🆘 *Les inscriptions sur les listes électorales se terminent aujourd’hui à l’ambassade à 14h00*,1
Madame La chargé culturelle,1
bonjour liens des match svp,1
Bonjour le lien des matchs svp,1
"Bonsoir à tous, y a-t-il une personne qui vient en Russie (Saint-petersbourg) ces jours?",1
@201115024967 ?,1
Oui?,1
Le lien du match stp 🙏😁,1
🔥LIEN🔥 31/08,1
➖➖➖➖➖➖➖➖➖➖,1
📺 13h30 - Arsenal ⚡️ Brighton,1
📺 18h30 - West Ham ⚡️ Man. City,1
➡️ t.me/hunilivve394?livestream,1
➖➖➖➖➖➖➖➖➖➖,1
📺 17h00 - Brest ⚡️ Saint-Étienne,1
📺 19h00 - Montpellier ⚡️ Nantes,1
📺 21h00 - Toulouse ⚡️ OM,1
➡️ t.me/hunilivve395?livestream,1
➖➖➖➖➖➖➖➖➖➖,1
📺 12h30 - Essais Libres 3 🏎️,1
📺 17h00 - Qualifications 🏎️,1
➡️ t.me/hunilivve396?livestream,1
➖➖➖➖➖➖➖➖➖➖,1
📺 17h00 - Barcelone ⚡️ Valladolid,1
➡️ t.me/hunilivve397?livestream,1
Stp le lien du match 🙏🏻,1
Merci beaucoup 🙏,2
Merci,2
🤝,1
Demain besoin de 5 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79042171712 1,1
+,1
@79936396115 2,1
@79857875304 3,1
+,1
@79255633758 4,1
+,1
@79963538810,1
Moins 3 personnes,1
Bonsoir,1
Le lien des matchs svp,1
"9/1/24, 4:45 PM - +7 915 371-83-16 joined using this group's invite link",1
null,1
Confidence 🤌🤝,1
Bonsoir svp le liens du match,1
"Bonsoir à tous, besoin de 7 personnes pour un travail constant et permanent dans les écoles primaires. Travail à l’intérieur allant de lundi à vendredi,  de 8h à 16h pour un paiement de 2100 roubles , 2 à 3 repas par jour , le travail consiste a faire la plonge / servir les enfants ( dépendants des écoles)",1
Métro беговая( 6 personnes) et Métro комендантский (1 personne) <This message was edited>,1
null,1
Demain besoin de 4 personnes au metro дыбенко (ligne orange).le travail consiste à faire le nettoyage du chantier,1
8h de travail + 1h de pause,1
3000 roubles après le boulot,1
+,1
@79992273382 1,1
+,1
@79857875304 2,1
@79891154859 3,1
+,1
+,1
@79963538810 4,1
Fermé ❌❌❌,1
Besoin de 4 personnes pour le travail de nettoyage demain à *Девяткино*,1
8h de temps + 1h de pause,1
3000 roubles après le boulot,1
Moins 2 personnes *,1
Fermé ❌❌,1
Demain besoin de 5 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
@79255633758 1,1
"9/2/24, 9:07 PM - +7 953 349-21-18 joined using this group's invite link",1
"9/2/24, 9:08 PM - +223 62 73 23 66 joined using this group's invite link",1
Moins 3 personnes *,1
+,1
@79533492118 3,1
"9/2/24, 9:50 PM - Rodriguez Peter removed ~ Tonton Emma",1
Demain besoin de 10 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
@79856939262 1,1
+,1
@237695559433 2,1
+,1
@79042171712 3,1
"9/3/24, 11:15 AM - Rodriguez Peter added ~ СЭМ",1
+,1
@79857875304 4,1
+,1
@79015825735 5,1
@79255633758 6,1
+,1
@79992273382 7,1
@79533492118 8,1
null,1
+237 6 72 76 03 80,1
C’est un nouveau il a besoin du travaille,1
Sa cour avec vous hein,1
"9/3/24, 9:27 PM - Rodriguez Peter removed ~ только Бог знает",1
"9/3/24, 9:29 PM - Rodriguez Peter removed ~ Moreldo",1
"9/3/24, 9:33 PM - Rodriguez Peter removed ~ Le fils du Soleil",1
"9/3/24, 9:33 PM - Rodriguez Peter removed ~ La Sorcière😈⚽️🌚🏃🏾‍♂️🏃🏾‍♂️",1
"9/3/24, 9:35 PM - Rodriguez Peter removed ~ Kylian 📍",1
"9/3/24, 9:35 PM - +237 6 72 76 03 80 joined using this group's invite link",1
+,1
@79153718316 9,1
+,1
@79916480756 10,1
"9/4/24, 8:55 AM - Rodriguez Peter added ~ La Sorcière😈⚽️🌚🏃🏾‍♂️🏃🏾‍♂️",1
Demain besoin de 15 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79857875304 1,1
+,1
+,1
@79015825735 2,1
@79990004667 3,1
"9/4/24, 10:05 AM - +7 987 725-66-22 changed their phone number to a new number. Tap to message or add the new number.",1
@79153718316 4,1
"9/4/24, 1:09 PM - +91 80974 94481 joined using this group's invite link",1
+,1
@79916480756 5,1
+,1
@79856939262 6,1
@79533492118 7,1
@79936396115 8,1
+,1
+,1
@79255633758 9,1
null,1
@79992273382 10,1
null,1
Fermé ❌❌❌,1
Besoin de 4 personnes pour le travail de nettoyage demain à *Девяткино*,1
8h de temps + 1h de pause,1
3000 roubles après le boulot,1
Moins 2 personnes,1
+,1
@79944164615 3,1
Moins 1,1
null,1
+,1
@79019770315 4,1
+,1
"Bjr la famille, besoin d’une chambre pour fille, urgent 🙏🏾",1
Envoie la photo de la fille,1
Oui sa photo,1
Send la toff,1
Vas y,1
Bjr à tous.*Demain* besoin de 4 personnes à 3 minutes du métro *Политехническая* le travail consiste à faire le nettoyage. ( boulot facile et pas physique),1
8h de travail  + 1h de pause,1
*pendant 1 mois*,1
3000 roubles chaque jour après le boulot <This message was edited>,1
Laissez Aloga travailler pardon😂😂😂,2
Footballeur très dangereux,1
+,1
@79046370258 1,1
+,1
@79019770315 2,1
🤣🤣🤣🤣🤣,2
😂😂,2
+,1
@22966698577 3,1
+,1
+,1
+,1
@79992273382 5,1
"Besoin du rouble on gère à 6,8",1
Chaud chaud,1
+,1
@79255633758 6,1
±,1
@79522367189 7,1
@79856939262 8,1
Moins 2,1
-,1
@79042171712 9,1
@79916480756 10,1
Moins 1,1
Fermé ❌❌❌,1
Besoin encore d'une personne*,1
3000 roubles *,1
"9/5/24, 10:42 PM - ~ Steve was added",1
Fermé ❌❌❌,1
"Bonsoir, besoin du rouble 650k Fcfa <This message was edited>",1
"9/6/24, 10:32 AM - +7 996 790-21-63 was added",1
Demain besoin de 2 personnes au metro дыбенко (ligne orange).le travail consiste à faire le nettoyage du chantier,1
8h de travail + 1h de pause,1
3000 roubles après le boulot,1
+,1
+,1
+,1
+,1
@79198838241 1,1
+,1
@79963538810 2,1
Fermé ❌❌❌,1
Demain besoin de 10 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79936396115 1,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@79916480756 2,1
@79857875304 3,1
@79046370258 4,1
+,1
@79809125918 5,1
@22398670649 6,1
@79856939262 7,1
@79015825735 8,1
@79019770315 9,1
+,1
@79255633758 10,1
Fermé ❌❌❌,1
Besoin de 2 personnes pour le travail de nettoyage demain à *Девяткино*,1
8h de temps + 1h de pause,1
3000 roubles après le boulot,1
+,1
@79944373052 1,1
+,1
"9/6/24, 1:15 PM - +212 691-070967 joined using this group's invite link",1
@2455762380 2,1
Fermé ❌❌❌,1
👌,1
Demain besoin de 9 personnes au metro *Метро проспект ветеранов* (ligne rouge).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause <This message was edited>,1
+,1
@79213246380 1,1
+,1
@79969135468 2,1
+,1
+,1
+,1
@79602647985 3,1
@2455493361 4,1
@79531549821 5,1
+,1
@79885968682 6,1
+,1
@22966698577 7,1
@79931871610 8,1
Moins une personne *,1
+,1
@79533492118 9,1
Fermé ❌❌❌,1
"9/7/24, 10:59 AM - +7 999 865-72-20 joined using this group's invite link",1
Bjr,1
Les ga quelq'1 connait le William si,1
🤣🤣🤣🤣🤣🤣🤣,2
Le koki a encore cuit a péter ? Qui a encore organisé qui ? 🤣🤣,2
Je sais que quand on poste comme ça c'est que la nage a fait son travail. Les hommes de l'eau la,1
Non ce mon Ami,1
J'ai perdu son numero,0
😂 et c'est ici que tu viens lui chercher ou demander?,2
🤣🤣🤣🤣 je Wanda,2
C’est le model dit nous la vérité 🤣🤣🤣🤣,2
Tu finira par dire la vérité quand sa aurai cuir d'un côté,1
"On n'affiche pas les gens comme xa, c'est mon ami un bon gar",1
Ok bro,1
Tranquil,1
"13 personnes dans un vol 😂😂😂😂😂😂, merde les partenaires de Éthiopia Airlines 😂😂😂😂😂😂",2
🤣🤣🤣🤣,2
Les archives de ce pays🤣🤣,2
Toute une histoire,1
Ouvrez une fois votre compagnie aérienne hein 😂😂😂😂😂😂😂😂,2
Et Cameroon Russie taux Google aussi ??,1
Bien vouloir lire la notice,2
Svp,1
"9/7/24, 12:40 PM - +224 660 00 65 45 joined using this group's invite link",1
"9/7/24, 1:11 PM - +224 621 29 63 36 joined using this group's invite link",1
Demain besoin de 9 personnes au metro *Метро проспект ветеранов* (ligne rouge).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
+,1
@79602647985 1,1
@79531549821 2,1
+,1
+,1
+,1
+,1
@79921896938 3,1
+,1
@2455493361 4,1
@224628859239 5,1
+,1
@79533492118 6,1
@79931871610 7,1
+,1
@79936396115 8,1
+,1
+,1
+,1
+,1
@79916480756 9,1
Fermé ❌❌❌,1
*Demain rassemblement à la sortie du métro face cberbank(arrêt bus) à 8h00 bien précise*,2
+,1
Demain besoin de 5 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
+,1
@79046370258 1,1
@79255633758 2,1
+,1
@79998478152 3,1
+,1
@79019770315 4,1
+,1
@79856939262 5,1
Fermé ❌❌❌,1
*Rassemblement à 8h00 à la sortie du métro Обводный канал*,1
Une personne pour remplacer le numéro 9 à проспект ветеранов,1
3000 рублей,1
+,1
@25779875606 9,1
Fermé ❌❌❌,1
"Le lien du match svp , bonsoir",1
🔥 LIEN 🔥 07/09,1
➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Irlande 🆚 Angleterre,1
📺 20h45 - Allemagne 🆚 Hongrie,1
📺 01h00 - UFC Fight Night 🥊,1
➡️ t.me/ikzlive334?livestream,1
➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Cameroun 🆚 Zambie,1
➡️ t.me/ikzlive335?livestream,1
"⚠️ Envoie un message chaque jour à @TV_IKZ, il te répondra directement avec les liens",1
Bjr à tous Demain besoin de 9 personnes au metro *Метро проспект ветеранов* (ligne rouge).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79534729423 1,1
Sabane+,1
@25779875606 2,1
"Aujourd’hui,10 kilos dispo Moscou peter",1
Fermé ❌❌❌,1
Demain besoin de 10 personnes au metro Обводный канал (ligne violette).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79916480756 1,1
±,1
@79046370258 2,1
+,1
@79857875304 3,1
+,1
@79992273382 4,1
+,1
@79963538810 5,1
+,1
@79153718316 6,1
+,1
@79534729423 7,1
+,1
@79019770315 8,1
+,1
+,1
+,1
@79856939262 9,1
@237695559433 10,1
Fermé ❌❌❌,1
Bsr la famille ! Je suis à la recherche d'une chambre pour 2 personnes . De 15-20 000 roubles le mois.,1
M'écrive inbox au cas où vous avez des une où des propositions à me faire.,1
Merci !!!,2
"9/9/24, 4:53 AM - +7 963 313-96-69 changed their phone number to a new number. Tap to message or add the new number.",1
Si la veuve de ton pote t'ouvre les portes tu vas laisser ?,1
Bonne semaine à tous 🖤💪🏿💯,1
Demain besoin de 6 personnes au metro *балтийская* (ligne rouge).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause <This message was edited>,1
+,1
+,1
+,1
+,1
+,1
@79046370258 1,1
+,1
+,1
+,1
@79857875304 2,1
Le travail c'est à балтийская,1
Pas à Обводный канал,1
+,1
Ok boss,1
@79916480756 3,1
Ok +,1
+,1
@237695559433 4,1
@79931871610 1,1
*S'il ya des maçons dans le groupe veuillez m'écrire en inbox.  J'ai du boulot pour vous*,1
@79963538810 5,1
@79015825735 6,1
Fermé ❌❌❌,1
Besoins  de 5 maçons pour un travail à long temps,1
+,1
+,1
Les filles aussi??,1
Si les filles ont la compétence ou est le problème,0
iPhone 11pro 64go niveau de 80% Face ID ne fonctionne pas a seulement 18000roubles,1
NB:Saint-Pétersbourg,1
Bsr besoin urgemment d'une chambre svp,1
Bonsoir a tous svp je voulais savoir comment faire pour recevoir un colis de Moscou pour Petersburg Une valise 21kg,1
Sdek ou Pochta ou blablacar,1
Merci,2
Salut besoin d'une chambre urgemment svp ib,1
Pour une fille ou un garçon,1
Pour les deux,1
Bjr à tous.*Demain* besoin de 2 personnes à 3 minutes du métro *Политехническая* le travail consiste à faire le nettoyage. ( boulot facile et pas physique),1
8h de travail  + 1h de pause,1
*pendant 1 mois*,1
3000 roubles chaque jour après le boulot,1
La langue est un atout,1
+,1
@79931871610 1,1
Moins 1,1
+,1
+,1
+,1
@2455493361 2,1
Fermé ❌❌❌,1
Salut besoin d'une chambre urgemment svp pour un garçon,1
Bonsoir la famille.svp Qui a les kg disponibles ?Douala_saint Pétersbourg. <This message was edited>,1
Demain besoin de 4 personnes au metro *балтийская* (ligne rouge).le travail consiste à faire le nettoyage,1
3000 roubles après le boulot,1
8h de travail  + 1h de pause,1
+,1
@79857875304 1,1
@237695559433 2,1
+,1
+,1
@79916480756 3,1
+,1
@79963538810 4,1
Fermé ❌❌❌,1
Lien du match ????,1
Bonsoir lien du match svp,1
Www.match.ofeletv.cd,1
"Bsr, Ca ne giv pas",1
Oui g c,1
Sa donne?,1
🔥LIEN🔥 10/09,1
➖➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Libéria 🆚 Algérie,1
📺 20h45 - Pays-Bas 🆚 Allemagne,1
🔥🔥Telegram app :,1
t.me/dinosplay324?livestream,1
➖➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Zimbabwe 🆚 Cameroun,1
📺 20h45 - Finlande 🆚 Angleterre,1
🔥🔥Telegram app :,1
t.me/dinosplay325?livestream,1
🔥LIEN🔥 10/09,1
➖➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Libéria ⚡️ Algérie,1
📺 20h45 - Pays-Bas ⚡️ Allemagne,1
➡️ t.me/huniilive413?livestream,1
➖➖➖➖➖➖➖➖➖➖,1
📺 18h00 - Zimbabwe ⚡️ Cameroun,1
➡️ t.me/huniilive414?livestream,1
"9/10/24, 9:33 PM - +7 977 721-19-16 joined using this group's invite link",1
null,1
Salut à tous.,1
Y'a t-il qlqun ici à Saint-Pétersbourg qui a la nationalité Russe et une voiture ?,1
Inbox me,1
"Le tour ci, tu as élevé le niveau",1
Besoin de 2 personnes pour le travail de nettoyage demain à *Девяткино*,1
8h de temps + 1h de pause,1
3000 roubles après le boulot,1
+,1
