text,label
"Je suis assise comme samedi, j'attends",1
Timide? Hmm,1
Eeeehhhh donc elle fait seulement semblant?  tu veux me dire qu'elle a présenté son vrai goût à sa mère déjà et à moi elle dit qu'elle est timide?,1
Une fille timide qui est invitée sur un plateau pour parler des mères célibataires?,1
Bon pour l'autre là moimême j'ai encore beaucoup de questions  elle va bien m'expliquer l'affaire là,2
Donc chacun son goût alors,1
Ne crois pas qu'on ne connait pas ton goût hein,1
conclusion elle n'est pas timide,1
"Quand tu le verras, salue le  on ne sait jamais eh This message was edited",1
"Mieux de vous, vous avez même les goûts jusqu'à vous tiraillez",1
Merci prési,2
Le boss Loïc,1
Merci Justine,2
Avec quoi frangin ? Merci pour le voeu.,2
Joyeux anniversaire 79013886871 .,1
Merci Nas !,2
C'est quoi le programme ?,1
Jattends un argent là pour sortir,1
ton malgache t enseigne bien,2
Ok,1
Seulement ça la cest la corruption boss,1
Happy birthday,1
Hbd 79013886871  et 79256751294,1
Mercii,2
Merci ooh Presi,2
Nous c'est le mariage on wait pour tchop njoorrr,1
This message was deleted,1
800kolo j'ai besoin du rouble taux Google,1
Moi aussi,1
besoin d'une université d'État ou privée  qui a l'accréditation et la licence à Moscou qui prend encore les étudiants en master,1
Padfac,1
Douala   Moscou,1
"Joyeux anniversaire, Emmanuela!",1
La bêtise,1
Ça montre simplement le degré de misère qu'il y a toujours eu au pays,1
Bjr,1
С 24 по 28 августа поезда не будут ходить от Саларьево до Новомосковской.,1
Pour vous les beau gosse.,1
DEPART imminent CONFIRME,1
This message was deleted,1
Le pays est risqué,1
Tu peux tout abandonner dans la vie mais n'abandonne pas tes efforts pour quitter le Cameroun,1
Donc le pays va se vidé?,1
c'est mal pensée,1
Mieux,1
Merde on te boxe  grave pour 10k ?,1
Très vrai,1
Oui si possible,1
En plus fcfa,1
C'est peut être une comédie organisée,1
peut importe ou tu te trouve dans ce monde tu peux t'en sortir . Retire juste ta pensée salariale et developpe.  Ne cherche pas la richesse ! crée là..,1
This message was deleted,1
Je pense que c'est une comédie bien organisé.,2
Au Cameroun.Quand tu finis de school bro back au Cameroun,1
je suis mem deja,1
Il dit ça sans connaître réellement de quel pays il patle,1
Oui,1
tout le monde a sa realité ..,1
Non,1
la pauvrété est un etat d'esprit,1
je pense aussi,1
Qui a un document qui est déjà prêt et qu'il veut envoyer au Cameroun ?,1
Yes Claudel Noumbissi,1
C'est que c'est grave chef,1
et ceux qui s'en sorte sont sorciers ne defendés pas pas votre position parceque vous étes a l'exterieur,1
"On a atteint le fond, se faire boxer et risquer un traumatisme crânien pour 10 000 XAF",1
Imagine juste une fracture et on doit topérer,1
Je suis au pays actuellement .ça ne va vraiment pas.Au feu rouge les piétons traverse.le feu vert les voitures s'arrête.ce pays peut rendre fou.,1
Assia sa va aller,1
ont commence tous quelque part le plus important c'est de commencer . vous voyéz 10.000 et 5000 mais Eux avec  leurs motivations ils voient 10.000.000 et 5.000.000 fcfa..,1
il faut y croire,1
Toi alors,1
J'abuse comment frère,1
Boss c'est pas un tournoi du quartier regarde bien c'est la FECABOXE qui organise,2
et c'est ça la beauté du pays mon frere.. il faut accepter l'environnement et l'environnement te choisira et tu sera recompenser.. Accepte et tout ira bien,2
Être humble c'est aussi reconnaître que le chemin qu'on prend est plus compliqué que prévu et chercher d'autres approches pour réaliser nos rêves,1
C'était pas la boxe,1
C'est quoi alors ?,1
Le MuTai,1
Donc cest même encore plus chaud on te tape avec les mains et les pieds,1
Oui,1
Optimisme pro max,1
Bro cest ton réveil?,1
Présente ta carte d'enquêteur,1
Même attendre descendre du taxi?,1
vous ne nous payez pas les mégas euinn,1
Ça a un goût alors,1
800kolo au pays je veux le rouble taux Google,1
Ib svp,1
Salut everyone,1
Aéroport flambant neuf de Bafoussam,1
Bonjour la famille svp besoin dune place pour filles urgemment!!! Ib si vous avez,2
DEPART imminent CONFIRME,1
C'est encore la maquette ou c'est déjà réalisé ?,1
Déjà réalisé.  Depuis 2020. C'est juste invisible.,1
Massah,1
fallait pas que ça sorte de ma bouche,1
Tout rêve est permis mais tout rêve n'est pas réalisable.,1
Le schéma,1
Stp Petersbourg,1
Ils ont préféré copier ce qui existait déjà.  C'est beau noor?,1
Oui cest beau,1
Joyeux anniversaire à lun de nos docteurs préférés et aînés jai nommé Mr 79779948458,1
HBD Christian,1
35mil roubles besoin du fcfa taux Google,1
Ib,1
On verra bien,2
Moscou Douala,1
Hbd 79779948458,1
Hbd  compatriote,1
Happy birthday 79779948458,1
J'espère que le jour qu'il ira au Vatican il va également rentrer avec un titre,1
"S'il revient avec un titre du Vatican, on l'accusera de se laisser influencer par l'Église au détriment de la tradition. En revanche, lorsqu'il attribue un titre, on s'attend à ce qu'il reçoive également un titre de l'Église.",1
"La leçon à retenir c'est surtout qu'entre la Religion et la tradition, il n y a pas d' opposition et le Roi Sokoudjou dit quelque chose de très pertinent à la fin Il n y a pas 2 Dieu",1
Le message qu'il fait passer peut être polysémique dépendant de la position de tout un chacun. Il n'honore pas nos cultures en donnant des titres prestigieux à ceux qui combattent et veulent voir nos valeurs s'éteindre depuis des décennies de gré et de force!!!  Nous ne sommes pas obligés de nous faire accepter.,1
Ce que je dis c'est que le Vatican ne lui accordera  au grand jamais en retour un titre même s'il y va vivre pour l'éternité làbas ! C'est d'ailleurs ça le complexe de la peau noire,1
Limportance de lhistoire,1
"Je ne suis pas d'ailleurs contre la diversité religieuse car la nature  en ellemême nous a déjà fait différents!!  Je ne vois à quel niveau c'est mentionné dans ce texte qu'il est rentré avec un quelconque titre! Si on ne peut appliquer la réciprocité, on ne se fera jamais respecté! On a pas besoin d'être approuvé !!!",1
C'est n'est pas qu'au niveau spirituel que ce déséquilibre se vit!!!,1
Tu dis bien que cette photo date de 1975??? C'est surtout quoi ta référence stp?  J'aimerais bien consulter la Source,2
"Ce n'est pas parce que tu accueilles quelqu'un avec le Taro qu'il t'accueillera aussi avec le Taro. Le Vatican est une institution religieuse et ne donne pas de distinctions. D'ailleurs, le Nonce a reçu une distinction de notabilité, c'estàdire en principe serviteur du Chef. Quelle sera ta réaction si le Pape donnait une distinction de serviteur papal au Chef ?  Je ne vois pas d'amalgame. Le titre de notabilité s'octroie à toute personne qui participe au bienêtre et au développement du village, et l'Église catholique joue très bien ce rôle dans ce sens. Il est évident que son Chef reçoit le titre. Cela n'a rien à voir avec la réciprocité.",2
C'est cette photo,1
"Dans toute relation bilatérale, s'il n'y pas  réciprocité, c'est bien évident qu'il y aura un subalterne, C'est très dommage pour nous!!! il faut préciser qu'il s'agit de l'identité des Bamileke et non d'une relation personnelle entre Sa majesté et le fameux nonce apostolique This message was edited",2
C'est toujours le noir qui est gentil!,1
Comme j'ai dit l'interprétation dépend de la position de chacun,1
"Pour nous les autorités traditionnelles, c'est une aberration de grande envergure, je ne sais pas vous",1
"Je comprends ton point de vue, mais j'ai l'impression que tu sembles  être dans une logique de  dépréciation  de  l'Église. Il est important de se rappeler que l'Église a joué un rôle crucial dans l'éducation de nos jeunes, principale source de  d'enseignement très loin devant l État, et qu'elle est le deuxième employeur après l'État. Sa contribution à la société est significative, et il pourrait être utile de considérer ces aspects positifs avant de tirer ton point de vue chef . L'Eglise aura toujours sa place, les chefferies traditionnelles aussi et dans le respect mutuel",1
Je suis très réaliste. La place de l'église n'empêche l'autonomie de l'identité africaine!,1
A méditer,1
"Joyeux anniversaire, Seme Pierre François !",1
Bonsoir par ici...,2
... au passage St Augustin est Africain et bien d'origine Algerienne... et c'est lui l'une des plus grande figure de l'église,2
"Accueillons juste le fait que les chemins sont différents et le Dieu unique et que de chercher à nois diviser... vivons l'unité et l'acceptation, chacun dans le chemin qui le convient et est le sien",1
"Même au Cameroun, il y tellement de différences dans la pratique de la culture qu'il est vain de dire que telle culture est meilleure ou devrait être plus légitime que l'autre",2
Et puis... qu'estce que c'est que la culture si ce n'est le mode de vie des gens... et si la culture est bien cela.. il faut reconnaître à la chrétienté sa contribution à la culture Africaine car beaucoup d'africains se reclament de cette croyance,2
Ça reste en tout un avis cher frère. La spiritualité a bien existé avant le christianisme puisque votre christianisme est né en l'an zéro plusieurs siècles avant l'existence de l'Afrique et de ses cultures This message was edited,2
C'est l' un des plus grands théologiens que l' église ait connu.,1
Tu fais comment pour séparer culture de religion tonton?,1
La religion est un élément fondamental de la culture. Je ne suis pas l'un de ceux qui avalent sans penser d'eux mêmes,1
En plus tu cites la bible qui est née après l'Afrique pour justifier les faits africains . C'est très curieux,1
"Les écrivains de la renaissance qui ont combattu le christianisme, la bible etc  ne sont pas africains . Je veux que cela soit clair This message was edited",1
La question sur la polygamie peut être aussi posé différemment  pourquoi la polygamie devrait être acceptée par tous?,1
"Il est vrai que la spiritualité a des racines anciennes dans de nombreuses cultures, y compris en Afrique. C'est vrai que  les traditions spirituelles ont aussi précédé le christianisme,  Cependant, je pense qu'il est possible de voir le christianisme non pas comme une opposition, mais comme une évolution ou une complémentarité des croyances spirituelles. Chaque tradition a ses propres valeurs et enseignements qui naturellement peuvent avoir des limites. C'est le but même de la diversité tel que le Seigneur a voulu, c'est a dire éviter la dérive du monopole, d'où Ce dialogue entre les différentes croyances peut nous aider à mieux nous comprendre, a voir ses limites a travers l' autre,  et à célébrer la diversité de nos expériences spirituelles.",1
Personne n'a prétendu qu'il doit être accepté par tous car avant le christianisme tous les africains n'étaient pas polygames. En plus là n'est la question. On ne me manipule pas,1
On justifie de la contribution de l'Afrique à l'histoire du salut du monde et même de l'influence de ses valeurs et pratiques ancestrales sur le vecu de la foi... je parle de fait historique...,1
"Si tu m'as bien suivi depuis le début de mon discours, je ne suis pas contre la diversité religieuse, je ne combats d'ailleurs pas le christianisme mais je suis pour l'égalité spirituelle, je défends mon identité à travers ma religion. Je ne me reconnais pas dans ton christianisme c'est pourquoi la mienne doit être considérée au même titre",2
"C'est ton histoire selon ta position frère, vous n'allez pas mener tous les africains à ça !!!! La renaissance n'est pas née en Afrique",1
Tu sembles dire que comme l'Afrique est antérieure à la Bible alors la Bible ou la Chrétienté perd de sa légitimité,1
Je veux dire qu'avant Jésus l'Afrique avait une spiritualité si tu ne comprends pas,1
La culture est une notion dynamique car elle dépendra toujours des peuples qui vivent dans un espace temps et dans un lieu.. et en tant que notion dynamique elle sera toujours par définition sujette à des influences,1
Les seuls noirs jusqu'ici dans votre bible ces barabas et Satan,1
Donc opposer culture et chrétienté c'est juste pas possible car en fait aujourd'hui la chrétienté comme les technologies font partie integrante de la culture,1
Ça reste un avis,1
"C'est toi qui a essayé de le faire, je suis très pragmatique. Je t'ai rappelé que la spiritualité est un élément fondamental de la culture. N'essaie pas de faire les victimes!!! Tu voulais Faire comprendre que la spiritualité des africains c'est la culture ou la tradition. Ne vous foutez pas de moi",1
La religion ou la spiritualité est commune également  que ditesvous enfin?,1
"La culture est transmise, produite  dynamique et inventé dynamique",1
Peutêtre si tu veux que l'on se comprenne... il faut que tu nous definisse la culture africaine comme tu l'entends,1
"Je rappelle que Ce n'est pas seulement l'Afrique qui existait avant l'événement de la Bible ou du christianisme.. l' empire Romain existai, ... Je dirais que l'Empire romain est tombé en partie à cause du fait qu'ils ont refusé d'intégrer les éléments spirituels chrétiens dans le fonctionnement de leur culture. Curieusement, l'Empire est tombé et la tradition chrétienne a pris le relais. Le christianisme est une affaire divine  il serait idiot de ne pas prendre en compte ou de rejeter... Les saintes Écritures sont  une référence entre les spiritualités en cas de doute. Pas seulement pour les chrétiens, même les religions traditionnelles s'inspirent ou bien doivent s'inspirer",2
"La religion n'est pas transmise mais existe depuis des décennies. En plus on Baptise des enfants inconscient à l'église  alors tonton, tu as tué",1
Allez dormir didonc,1
la tradition chrétienne a pris le relais... Fin de citation,1
"le baptême des enfants est considéré comme un signe de l'alliance entre Dieu et son peuple. Ca n a pas commencé avec l Eglise, c'est une veille tradition avant même le christianisme unpeu comme les enfants d'Israël étaient inclus dans l'alliance de Dieu, les enfants sont également accueillis dans la communauté chrétienne.",1
C'est pour cela que je te dis,1
tu veux que je t' enseigne la bible. Lire ne garantit pas la compréhension,1
Les Gars je go nan,1
Je vais beaucoup le réjouir de savoir que t en sais beaucoup et que t'inspire malgré que tu sois très attaché à ta religion traditionnelle,1
La légitimité dépend de la position de chacun. Un peu comme l'homosexualité  c'est légitime pour Celui qui se sent alaise avec,1
La question t'es posée  pourquoi la religion chretienne serait illégitime comme partie integrante de  la culture Africaine ?,1
Donnenous tes éléments de réponse,1
Un exemple... ma dote dans nos cultures se faisait avant avec des boeufs ou autres et maintenant on utilise de l'argent. La dote actuelle est elle illégitime ou non culturelle?,1
Réponse non car la culture est dynamique,1
C'est bien ça qu'il faut comprendre,2
"Je vais te dire une fois de plus que je suis très pragmatique. C'est la spiritualité qui se cache derrière votre bible que je décris sinon comme livre moral, je la recommande.  Moimême je la lis",1
Sinon tu peux continuer à utiliser des pierres ou essayer de vivre par le troc... voyons voir combien de semaines tu vas survivre ?,2
Au nom de ta définition de la culture Africaine,1
"Dynamisme culturel . La tradition ou la culture ne peut rester en arrière quand le monde évolue.  En termes techniques c'est la diachronie, étude temporaire!!!    Si tu penses trop rester naturel ou ancien il faut rentrer au Jourdain ou Jésus a été baptisé baptiser tes enfants  блядь",1
Aujourd'hui vous baptisez avec les plats inoces. Tu as vu ça dans quelle bible,1
Tu commences à comprendre,1
"Tu ne vas rien m'enseigner bro, sérieux!!!",1
Tu vois toi même que tes arguments sur l'antériorité s'effritent d'euxmêmes,1
On peut garder sa culture en suivant l'évolution. C'est bien en langue chinoise que les chinois utilisent le iphone  la langue étant un autre élément fondamental de la culture,2
Au cas où tu ne saurait pas.. la bible existe en les langues locales,1
La n'est pas la question. Tout le monde peut la traduire. Cesse de me distraire,1
"Personne ne refuse, c'est quoi la spiritualité si c est pas la  connexion avec son créateur a travers la  méditation et la prière, ainsi que des valeurs éthiques qui guident les comportements.... Je pense que du point de vue traditionnel il y a des convergences dans la manière de définir la spiritualité, on est sur la même longueur d' onde. Nous pouvons dont dire que la bible est si mystérieuse et sainte, on y retrouve pas seulement les valeurs chrétiennes mais pour tous les  autres religions qui n' a rien a y voir avec la chrétienté This message was edited",1
"Ce n'est pas à cause de la chrétienté que nos langue disparaissent mais bien en cause de l'occidentalisation de nos moeurs,",2
Un endroit où les gens apprennent à lire et écrire en leur dialecte c'est bien à l'eglise... il existe des lecteurs et traducteurs qui se forment pour cela,2
Il doit pouvoir discerner le blanc a la religion chrétienne... C'est ça son problème,1
Ca n'aurait pas été l'eglise qu'on aurait eu un taux d'alphabétisation en langue locale presque nulle et tu le sais,1
l'impérialisme a eu raison de vous. Seul le pauvre africain est toujours prêt à défendre Manu militari la culture des autres au détriment de la sienne mais bon je comprends qu'on a pas la même la vision,2
"Je voulais simplement vous faire comprendre que vous ne pouvez nous forcer a adhérer à ça, vous avez fait votre choix, nous le respectons mais de grâce faites faites pareil en retour. Le vrai peuple africain ne se reconnaît pas dans une religion aussi économique qui a initié la traite négrière, l'esclavage, la colonisation et j'en passe",1
Beaucoup sont capables de parler... mais lire et écrire ...,1
ces gars avec les arguments boiteux.,1
On peut questionner la méthode d'arriver du christianisme en Afrique... comme en Europe  car quand les rois se convertissaient ils oubligeaient le peuple à se convertir ce qui est un vol de leur liberté ..maisnfaut pas confondre l'histoire et ses aléas et le fond de la religion chretienne.,1
"Je vous ai dit quon n'est pas obligé de se faire accepter. La tradition africaine est une tradition caractérisée par l'oralité, on s'en fout de l'écriture. Ce que le blanc écrit pour retenir se transmet chez nous par la parole verbale et demeure. Je répète on s'en fout de l'écriture",1
Dans la culturel Africaine notamment en peuple zulu quand les rois mourraient on les enterrrait avec leurs serviteurs vivants ce qui est un vol de leur vie ... toute histoire a ses parties sombre... le.plus important reste le fond,1
C'est être orgueilleux que de se croire plus saint que les autres...,1
renaissance 16siecles. Les pionniers. Tu ne verras jamais un noir Parmi. Le but étant de combattre les copains blanc versé dans l'hypocrisie et la manipulation religieuse .,1
"Notre histoire est aussi parsemé de trahisons, de guerres, et de bien d'autres choses...",2
"Justement c'est ça le problème, je me retrouve dans la culture chrétienne, même le vécu de ma tradition est en partie dans la culture chrétienne . La chrétienté c'est un héritage Universelle, personne ne peut réclamer la paternité de la chrétienté sauf Dieu. Même chez les juifs où commence la chrétienté, ils avaient leur religion et ils ont rejeté cette chrétienté, au point de crucifier le christ et lancer une chasse contre les chrétiens. Ça ne saurait être la culture d'une quelconque race , ou d'un peuple",1
"Chez vous ceux qui font les vœux de chasteté et de pauvreté sont les plus infidèles et les plus riches .   Le Vatican est l'état le plus riche du monde construit seulement sur 44hectares.  Luc, 6, 41   Pourquoi voistu la paille qui est dans l'œil de ton frère et n'aperçoistu pas la poutre qui est dans ton œil à toi !",1
Les chretiens ne se reclament pas d'une saintete mais la recherchent permannement... par contre tu es celui qui s'appuie sur la faiblesse et l'erreur de l'autre pour l'illegitimiser,1
Chinue Achebe,1
Un peu comme le roi qu'on enterre avec son serviteur .,1
Voilà toute histoire a sa part d'eurreur faite part les humains qui ont fait face à ce contexte... nous devons revenir dans le fond et apprendre à aimer et accueillir l'autre dans ce qu'il vit sans juger ses choix,1
L'Afrique ne peut pas se construire sur des fracture... un socle fracturé est inexploitable comme un sol fracturé par des seismes.... seul l'unité et la miséricorde pourront nous aider...c'est pour cela que je m'oppose contre ta dynamique qui tend plus à diviser qu'a unir,1
L'unité ne veut pas dire l'uniformité,1
"J'aime ma culture, c'est  pas le fanatisme culturel mais mon identité. Ma spiritualité c'est autre chose, c'est la chrétienté, la bible , ma nourriture spirituelle. Le christ mon Chef  était Juif, mais il n' était pas fanatique de la tradition juif , sa spiritualité était autres choses, certains  les juifs te diront qu'il avait trahir la tradition Juif.. This message was edited",1
Tu réclames une recherche que tu ne vas jamais trouver  avec vous on a appris que l'homme peut foirer le derrière de son bro et venir demander pardon au nom de la tolérance bizarrement  Jesus n'a pas toléré ce qu'il a subi a Jérusalem,1
Vous deux là venez vous inscrire dans mon école biblique  vous défendez la bible dans le congossa. Aucune référence biblique comme soutien .,1
"Il a aussi dit , Père père pardonne les car ils ne savent pas ce qu'il font",1
"Estce que tu sais que la religion principale chez les juifs n'est pas le christianisme? Peutêtre c'est une nouvelle information pour toi en Judée la religion principale c'est bien le judaïsme, une croyance bien issue des traditions et cultures ancestrales du peuple juif... Humm vous aimez bien le suivisme",2
"Console toi,",1
"Commencez par convertir les budistes en Asie, ensuite les musulmans  là vous aurez une petite crédibilité",1
"Justement, c'est ce que je dis. le christ était juif mais n'était pas fanatique de la tradition juif ancré dans le judaïsme, il avait une spiritualité plutôt chrétienne si on peut ainsi dire",1
oui quand un perdu est content de trouver une consolation. Aumoins avec nous personne ne va te traiter de traître. Soit libre,0
Pour conclure sa Majesté doit récupérer notre ndop gaspillé  au nonce apostolique,1
Il l'accueilli avec ce qu'il est et s'est laissé accueillir il y a plusieurs années avec ce qu'ils étaient... c'est ca l'unité dans la diversité. C'est peutêtre un chemin que tu peux essayer de faire?!?,1
Si tu me comprends tu vas bien constater que je ne veux pas vous convaincre de penser comme moi mais plutôt de respecter ce que je pense et crois,2
"Il faut dissocier  l'image de l'homme blanc  a la religion chrétienne le Ndop c'est aussi un élément culturel que je me réclame, dont en mon nom le Nonce peut porter, les musulmans, bouddhiste et autres se réclame du Ndop. C'est pas un élément de la religion africaine mais de la culture africaine",1
"il n'a toujours rien compris, le petit apprenti Malin",1
Bnjr,1
Ya til un voyage du cameroun cette semaine,1
Bjr everyone,1
J'ai une personne la fin de ce moi,1
Yess mon philosophe préféré,1
"Bsr, recherche d un studio, pour deux personnefilles et un enfant. Urgent.merci",2
"Bonjour,",2
Même prière,1
Aller toujours en duel,1
On aime l'adrénaline,1
l'affaire si va finir au commissariat,1
Chacun doit préparer sa défense,1
Besoin du CFA,1
Combien?,2
"Si elle est surtout Bafang, il faut prendre ses clashs au sérieux!",1
Raconte nous tout,1
Et faire tres attention,1
Bonjour la famille !,2
Qui est au Cameroun et est libre? This message was edited,1
Nos soeur sont tres dangereuses tres tres,1
Nous avons les mêmes sœurs tip? MDR,1
"Bonjour la famille,",2
Oui noh bro,1
Recommencer bakalav,1
D'accord mais la filière,1
C'est pas seulement les femmes,1
Vous homes Vous faites souvent Pires,1
Il fallait dire chers frères et sœurs,1
Ce n'est pas gobelet le comédien ici?,1
Celui qui chauffe le plus est toujours le mougou,1
Bonjour à tous. Besoin daide sil vous plaît.,2
Apparemment c'est lui,1
Explique toi.,1
"C'est le comédien qui a joué dans ezaboto, il est aux States maintenant apparemment et on on mbinda sa go alors que c'est lui le porteur  This message was edited",1
Va directement au service d'immigration de ta ville et tu demandes les informations. Ils vont te donner car c'est gratuit.,1
Celui qui dépense trop et chauffe trop est toujours le mboutman,1
En passant tu as déclaré tes revenus au pays?,1
Même souankinze j'ai?,1
Tu déclares 00f nor,1
"S'ils veulent qu'ils fassent n'importe quoi, je ne déclare rien du tout, du moins pour le moment, qu'on me refuse l'accès au Cameroun",1
Quelqu'un ici a même déjà déclaré ses revenus au pays?,1
Tu as dabord ?,1
On déclare ce quon a pas ?,1
"Lol je n'ai pas encore, mais un jour j'aurai",1
"Oui même si tu n'as rien, il faut déclarer que tu n'as rien",1
On va mettre lœil sur toi pour rien,1
Lol ah bon hein,2
Hum,1
"L'Etat sait que vous êtes les mbenguistes, donc vous avez l'argent, c'est normal qu'on mette l'oeil sur vous",1
Salut ici,1
sinon c'est vrai. Il ne faut jamais négliger rien de ce qu'une BFG te dit. Sinon ça va te rattraper,1
Tu en sais quelques choses.,1
Mieux je ne dis rien,1
c'est mon ami qui m'a dit,1
ne dis toi rien maman,1
Roubles disponible.    IB,1
молодец,1
Quand je dis à mes amis ici que   la Russie et particulièrement Moscou a les meilleurs métros en Europe ils ne comprennent pas.,2
Une femme qui a 2 boys cest une femme qui a compris la vie,1
Всё с тобой понятно.,1
"Tu ne peux qu'encourager cette bêtise, je vois vraiment que la vie ne t'a pas encore enseignée.",1
"Les deux pouvaient s'entendre pour faire du sale a cette femme, faites très attention.",1
lol. Quand vous encouragez le fait quun homme ait une maîtresse et quaucun homme ne peut être fidèle là vous êtes fière nor. Laissez nous aussi encourager les femmes infidèles,1
Non. Personne ne va faire le sale laba. Elle maîtrise,1
Ca c'est bien!!! Courage a vous,2
N'insistez plus sur nous femmes. Vous garçons vous êtes pires.,1
Ekieu,1
Bref de tous les façons chacun connaît ce qu'il veut et ce qui l'arrange.,1
"Ma chérie saches que vous ne serez jamais au même pied d'égalité avec les hommes, car dans ce cas précis c'est L'homme qui a payer ces meubles et visiblement le loyer, comment permettre d'amener un autre là bas?",1
J'ai dit que c'est une bonne chose ou une bonne idée.,2
Cest pas parceque cest lui qui a payé quil a plus le droit de la tromper quelle.,1
Arrêtez un peu avec les bêtises,1
"En tout si C'etait moi, je ferais le maximum d'efforts de m'entendre avec mon concurrent, et là alors toi la femme tu vas vraiment lire l'heure.",1
Je veux juste te faire comprendre que nous avons pas des mêmes idéologies.,1
Donc que chacun face de sa vie ce qu'il veut,1
Et comme cest pas toi alors,1
"Payer aussi d'abord un appartement et vous meublé, vous faites vivre un homme a l'intérieur et vous verrez son comportement, je suis sûre que que cet homme n'aurait même pas parole là dedans.",1
Dommage!,1
Genre cest une histoire dappartement meublé quoi,1
"Ah oui oui, c'est facile!",1
"C'est Vous qui dites l'argent de L'homme c'est pour la famille et celui de la femme C'est pour elle, mais vous êtes toujours entrain de vouloir des comparaisons genre s'il fait ceci, je fais aussi",1
Donc si c'est la femme qui paye le loyer elle peut tromper son gar?,1
Tu parles maintenant,1
"Oui, il faut payer pour moi, jusqu'à meubler après si tu veux, nyass même avec tout Moscou, je n'ai pas de pb",1
Merci,2
Les ingrats là  tu fais tout ça on te trompe toujours. On prend ton argent pour donner à la femme dehors,1
Daccord. Bonne réponse,2
"Donc ehh, aucune pitié pour les hommes",1
Je t'attend,1
Cest pour ça que je dis que je kiff les femmes infidèles,1
Genre suis fan,1
Si toutes les femmes pouvaient tromper,1
"Oui oui, si dans nyass là, ma part sort aussi dedans en plus, c'est très bien",2
On allait avoir moins de stress,1
"Qu'elle paye d'abord, ce qui est presqu'impossible!",1
"J'ai lu une histoire ehh la go a 2 familles dans 2 pays différents  à la fin elle a disparu, les gars ont seulement appris qu'elle est mariée en Europe",1
Il faut commencer non,1
J'ai applaudi,1
Les éternelles insatisfaits,1
MDR,1
Tu es ignorant,1
Je t'assure.....,1
"Bref ehh, j'ai compris que est la tromperie de la femme qui fait mal",1
Elle était très inspiré.,1
"Après les œuvres écrites,  le féminisme s'arrête dans l'esprit de certaines sinon, elle est ignorée même par la nature! Tu te fais du mal à toimême",1
"Quand c'est un multimilliardaire qui est infidèle, dans ça aucune femme ne tousse!!",1
"Paye même la croisière, tu ne vas jamais pisser debout . Même étant célibataire on vous trompe déjà",1
"Moi aussi, le problème c'est quand elle est infidèle et veut encore se débarrasser de toi",1
métro Domodedovskaya demain besoin de 12 personnes  sortie 1,1
Cest ce que tu crois,1
Oui mais si tu te comportes mal tu veux quoi?,1
Vos actes ont été justifiables. Si tu pouvais également comprendre que l'homme peut tromper pour les mêmes raisons!!! Si seulement tu pouvais!,1
Nooo si elle te trompe et tu la trompe pour la mm raison ya pas de pb,1
"Je dis juste que lorsquune femme trompe, arrêtez de pleurer et digérez",1
Moi je ne trompe jamais car je suis polygame,1
"Ok ds ta polygamie donc, si tes femmes te trompent tu restes tranquille",1
dis à ceux que ça surprend!,1
Si lune de tes femmes a un autre mari dehors reste tranquille aussi,1
"La femme trompe même quand elle dort. Il n'y a rien de surprenant. J'ai dit le plus méchant c'est quand elle trompe et tu découvres, elle veut te quitter",1
Ok,1
Si elle veut te quitter où est le pb?,1
Elle a trouvé mieux ailleurs,1
"Si elle a un mari légal, on va s'entendre",1
Super! Tous les gars doivent réfléchir comme toi hein,2
"Non son mieux c'est moi, elle ne peut pas trouver",1
"en vérité. Si tu veux me tromper, il faut signer les papiers",1
Quand un homme vient avec ta coepouse. Tu assistes au mariage ou pas?,1
Je suis daccord,1
Bref vous serez toujours trompées légalement ou illégalement,1
Pareil pour vous,1
Illégalement,1
Cest ce que tu penses.,1
Et allez répondre devant la loi,1
Je me marie au wat je viens manger ta dote,1
Et je te fais élever les enfants du 3e bureau,1
Qui perd?,1
C'est toi,1
Dc tu étais là?,1
Ça ta réveillé hein,1
Le mussong existe. Ça nous dépasse làbas on rentre au village,1
en tout cas j'annule la dote là,1
Ouiii cest ce quon wait mm,1
Je blague hein je ne suis pas mariée au wat. Viens doter,1
Jamais pour élèver l'enfant du 3e bureau ?,1
non. Je blaguais orrr,1
Trop tard j'ai déjà trouvé une autre,1
Dc tu me trompais déjà. Bon on continue juste ds la réciprocité,2
Bjr chef dit moi cest toi qui avait publié lannonce des kg pour le pays??,1
"Non oh ma'a il faut voir Hansly, il a souvent les kg",1
500kg,1
Il est dans ce groupe?,1
"Je te dis, parfois je mets les mains sur la tête",1
27 Août 46kilo,1
Oui oui 79187024315 tu as les kg pour la demoiselle?,1
Voilà,1
Merci,2
Merci,2
Tonton je técris ib,1
vraiment,1
bonjour la team vous connaissez une  université à Mouscou pour filière Théologie.,2
Google,1
36 kilos disponibles MoscouYaoundé  départ vendredi le 23082024,1
Les billets que la banque refuse 7G SERVICES gère,1
Tu es partout prèsi ?,1
"père j'ai deux téléphones, ce qui se trouve dans ma mains je réponds seulement avec",1
Я люблю халяву This message was edited,1
Les dollars ?,1
Yep,1
Vous prenez largent où même,1
Canari,1
"Beaucoup de gens ne comprennent pas ce qui se passe ici, laisser moi vous expliquer",1
Ne l'écoute pas hein.,1
J'ai déjà dit plusieurs fois ici que L'argent se trouve dans lentreprenariat.,1
Et aussi les gens qui veulent gagner dans la crypto,1
ikiii,1
Toute personne dispose t'elle des aptitudes a etre trader?,1
