text,label
Pourquoi papa ?,1
"Si vous n'avez rien a dire c'est pas mieux rester calme , il faut bien écouter les absurdités que ce  crétin raconte sur tout un continent . il faut a un moment donné qu'on apprend un peu se respecter sur cette terre",2
"Le problème aussi c'est l'image que les autres continents ont de l'Afrique, c'est généralement l'image de la souffrance, la misère, pas seulement les pays développés mais presque partout",0
C’est parce que sur le nette ce n’est que ce genre d’image de l’Afrique pareil sur les réseaux sociaux,1
😂😂😂😂😂😂est ce que les russes payent les allocutions aux africains??? Du n'importe quoi,2
Coucou. Je voudrais savoir si quelqu'un fait l'informatique appliquée à RUDN ici ?,1
C'est un skin-head. Ils sont encore nombreux en Russie. La preuve est le nombre de like qu'il a obtenu. Mais il faut reconnaitre qu'ils ne font plus le poids en Russie comme par le passe. On les trouve dans tous les pays. C'est comme le front national en france. D'ailleurs même que partout en Europe ce sont eux qui ont gagné les élections européennes. Meme aux usa avec Trump. Si on ne triche pas Trump va gagner les elections. C'est la mode partout. Meme en afrique on est entrain de chasser petit a petit les blancs.,1
"Hummmmmm. Si cette vidéo ne nous remet pas nous avanturié dans notre peau et suscite encore des critiques comme quoi ses propos sont males, *c'est que notre génération aussi est partie pour être borné à vie. Comme nos aînés qui nous ont pousser a cette situation d'avanturiés*",1
null,1
null,1
null,1
🗣Vous voulez fixez des règles de vies qui ne servent presque à rien,1
Tu peux même faire 3 ans en Russie avant d’accepter ton premier rendez-vous et ça se passe toujours mal,1
Je sais pas ooo😹😹😹,1
Voilà mon frère chacun connaît ce qu’il est venir chercher en occident on ne conscientise plus une personne qui est en occident il est suffisamment mature,1
🗣 C’est maintenant que je lis tout ton message 🤣🤣 kooooo dieu dieu,2
🗣dieu ne sauve personne,1
🗣je Wanda même,1
Всё,1
"Les préjudices la ne servent a rien ,  qui d'entre nous savait si il ne partait pas a cette rendez-vous qu'il allait être parmi nous encore aujourdhui?",1
Hummmm. Groupe d'énormé *LES RUSSES D'AFRIQUE* rien que les camerounais ce sont exprimés sur mon intervention  et je tombe des nuit sur ces interventions. Y'a t'il d'autres nationalités qui trouvent la vidéo autrement que sa ?,1
*Les gars la vie dépasse un simple regard... Aillons un regard plus large de nos jours . Le mot MAJEUR dons presque tous ont prononcé n'a plus sa place . MAIS LE MOT EXPÉRIENCE ET MATURE OUI.*,1
😂😂😂😂😂,2
Bjr tout le monde,1
Je vous dis hein,1
null,1
null,1
Svp il dit quoi ?  Я ничего не понимаю,1
Moi,1
La Russie n'est pas notre pays frère,1
Я ничего понимаю veut dire je n' ai rien compris,1
"Non , ça veut dire je ne comprends rien.",1
"Je n'ai rien compris c'est """" я нечего не понял """"",1
Еее спасибо,1
Ты делаешь русский язык??,1
"Не правильно спросил брат, лучше писать """"Русским языком владеешь ?""""",1
"Извините,я могу сказать, ты делаешь русский язык в России",1
Долбоёб,1
null,1
Bonjour svp j'ai une préoccupation. Je veux changer d' université est ce normal que l'université refuse de me donner mon diplôme que j'ai légalisé à l'ambassade de la Russie au pays.,1
L'original de ce diplôme est où ?,1
Merci mon frère. Les gens croient que vivre mieux c'est multiplier tout par zéro et  faire comme si ont s'autot suffît. Tu va lire l'heure un jour si tu vie de cette manière.,2
A moi même,1
Et tu veut encore quoi auprès de l'université ?,1
Pour changer d'université tu n'a pas besoin des copies que tu a remis a la première Université.,1
Va en faire d'autres pour la nouvelle,1
"En tout cas , ce genre de débilité ne doit pas être tolérer trop c'est trop",1
"Nous ne sommes pas les seuls migrants dans ce pays que tu sois de couleur verte ,jaune , bleu ou je ne sais quoi le respect a la base",1
Il faut bien aller réécouter ce que le gars dit hein,2
J’ai déjà compris depuis,1
Mais une personne saine ne peut pas dire c’est choses,1
Bien parlé bro 😎,2
биен дит,1
Voilà tu as bien parler mon frère tu mérite une bonne bière bien glacée,2
🤣🤣🤣🤣🤣🤣🤣,2
Papa la Russie leur dépasse la vie est dure <This message was edited>,1
Эвидаман,1
🤣🤣🤣🤣 et comme je suis une stars alors j’écope seulement,2
🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿 mon Dieu,1
Le bastoner même bien même,2
On vien nyass leurs femmes et on voles encore leurs métro🤣 yobanévroï,2
🙀🙀🙀🙀🙀🙀,1
Mon meilleur sticker,1
Weeer,1
Nous sommes sur un autre sujet grand,1
Est-ce que c'est les africains seuls qui volent dans les magasins?,1
🤣🤣🤣🤣 bon moi je n’ai pas cette mentalité de faire ça quoi mais bon ils ont eu probablement eu l’habitude de voler dans leur pays,2
Voilà ils globalisent,1
"Tu ne peux pas te taire ? Tu racontes quoi ? Ferme ta bouche , nos téléphones sont plein de tes messages audio, tu n'as rien à faire ? Ne raconte plus ta vie, on ve te retirer de ce groupe. Tu en merde au final. Tu ne dis rien de bon",1
🤣,2
On paye déjà 3500 la journée a wildberies va travailler petit,1
Merci pour l’information,2
Laisse lui dans son monde là-bas et il va dit qu’il a compris le terme,1
Et l’autre feniant. Ouvre son pitoyable téléphone de merde pour écrire son message un noir comme ça,1
Voila un autre skin-head😂😂😂😂😂😂,2
Exactement 😂 un prototype,2
Si tu remarques ce sont s’use les vieux retraités qui sont là-bas 🤣🤣🤣,2
Il n’est pas le président donc son opinion ne compte pas vraiment,1
Ça compte,1
Mais dans l’Afrique la France n’est rien donc ils vont toujours dépendre de nous,1
👍,1
C’est toi qui voit qu’il a perdu,1
Toi tu n vois pas kil ont perdu?,1
"🗣Si la nourriture était empoisonnée, ça veut dire qu’en se versant il a évité le poison",1
Voilà ceux qui voie le noir et parlent toujours du blanc.,1
"Laisses le spectacle, personne ne maîtrise la vie",1
"🗣 tu es persuadé que c’est pour la bonne cause mais sache que Chaque lumière comporte une part d’ombre, il nya pas d’exception à la règle <This message was edited>",2
Merci,2
null,1
Что это,1
null,1
👌,1
J’adore ça elle a répondu voici ce que nous voulons,1
Seigneur,1
Tu me donne maintenant raison n'est-ce pas,1
🤣🤣🤣👍👍 oui j’aime beaucoup cette vidéo elle a vraiment assuré et elle a fermé la bouche de cette homme nous devrions être comme cette femme mais nous ne nous exprimons pas vraiment bien en Russie pour être convaincant,2
Voila,1
null,1
Seigneur jesus,1
null,1
🥳🥳🥳,1
🗣Tes tontines vont bien se passer au pays alors,2
🤣🤣🤣🤣,2
Ma vie en dépend😅🤣🤲🤲,2
🗣Il ne faut pas que le rouble monte à 10 tu entres dans les tontines après ça redescend à 6 hein,1
🤣🤣🤣🤣🤣🤣,2
Le vrai ndem,1
Ça peux encore grimper plus loin,1
🗣Tout comme ça peut …..,1
Tu vois comment tu es? 😒😒,1
Il ne faut pas deranger les oreilles des gens aujourd’hui,1
"Oui oui, l'euro est entrain de chuter📉. Et le rouble p 📈",1
Opetah🤣🤣🤣🤣,2
🗣Est ce que c’est mon nom qu’on va attacher au pays ? C’est toi,1
null,1
@237699464952 je te prends le roubles a 10 fcfa,1
L'affaire ci hein😒😒,1
Comment elle s'appelle s'il vous plaît ?,1
Je sais pas,1
Fatou Diome <This message was edited>,1
"Fatou Diome, écrivaine sénégalaise de 56 ans.",1
null,1
Voici un noir ici en route au métro krasni i varota qui demande de l'argent aux passants avec un petit gobelet.,1
Les gars ont le cœur,1
Je monte a 11,1
🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿🙆🏿,1
Parce que because,1
Prend pour moi a 8 norr grand stp seulement. Je te donne tout mon rouble 😅,1
Tu n’es pas nouveau,1
null,1
Voilà eux,1
"D'ici la fin du mois ça vas arriver a 8 🤣,   même si s'avance en pas d'escargots",2
Hum c'est Google demain après ça sera 6 ils m'ont souvent envoyé chez le cardio,1
Restons en prière🙏. Ça va continuer à monter,1
Ceux qui ont de l' argent à recevoir du pays là.........,1
C'est le moment de mettre la pression... 😂,2
Vrai vrai,1
On peut faire comme ça demain dans les blagues on voit 9.5 hein😏😂😂😂,2
Vous insultez un pays chaque jourmais des que la money commence a augmenter,1
🗣Donc depuis tu ne priais pas ? Ou bien c’est ta prière qui se réalise comme ça,2
On va faire comment ?,1
Même argent de l'école là j'envoie une fois au pays je reste chercher l'autre ici 😁😁,1
🌝😎,1
Qui a insulté ce pays?? C'est pas moi,1
😂😂😂😂,2
Qui sait ??,1
Pas moi.,1
Ze te dis champion. 😏,1
Ceux qui envoient l’argent aux pays il faut savoir mm le roubles est a 20,1
C'est ça là comme ça qui se réalise,1
Les rêves sont permis yo,1
Un bien mal acquis ne profite pas. 👌🏻,2
Justement,1
L'argent reste l'argent quand même grand...,1
C'est ce qui fait vivre,1
Ils vont faire,1
"🗣Même si il fait la fête avec, il a quand même utilisé",1
Oui c’est ca mm,1
🤣🤣🤣🤣🤣🤣🤣🤣 le problème c'est après la fête. C'est un argent qui ne produit pas à long terme,0
Beni soit celui qui travaille son argent honnêtement aux noms de papa GOD,1
Donc quelqu’un vole mon argent et je me réjouis parce que je dis qu’il ne va rien faire avec ?,1
Qui t’a dit que si on te laissais avec l’argent qu’on t’a volé toi même tu allais faire quelque chose avec ?,1
🗣Même l’argent de la sueur du front peut fini en vrille,1
Amen.,1
Au-moins c'est ma part à moi 😀😀😀😀,1
Voilà,1
Я тоже,1
🗣donc si quelqu’un achète la voiture avec l’argent du vol il va faire l’accident ?,1
Papa laisse comme ça on a compris....,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣 j'aime pas les choses de la honte onong,2
🗣Les femmes aussi hein,1
Moi je dis juste qu'un bien mal acquis ne profite pas,2
Je te dis. Les femmes sont comme ça et quand elle a une éducation douteuse c'est ça résultat là,1
Tu as déjà acquis un bien mal …. Et ça ne t’a pas profité ?,2
Laisse-moi me consoler avec ça,1
🗣Tu répètes juste les proverbes que toi même tu n’as pas expérimenté,1
7.09😎,1
Net j'ai pensé comme ça. Mais comme elle  voulait plus elle préfère gâter en public. Et c'est ainsi souvent que je vois que femme sait se dévaloriser toute seule sans l'aide des gens parfois,1
J'ai déjà subit grand,1
Les lois vont aussi augmenter,1
Donc tu as arnaqué et tu n’as rien fait avec ?,1
Faux,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 j'ai été victime bos,2
Va regarder,1
Oui mais ça va changer quoi ?,1
"J'ai vu 7,07 chef",1
null,1
"C'est déjà à 7,17",1
null,1
null,1
Hum attends un peu,1
"Quand tu demandes à ceux qui font dans l'envoie d'argent, ce qu'ils ajoutent par rapport à ce que Google te dit te fais soulever les cheveux",1
C'est juste qu'ils sont déjà mencés,1
Le plus important c'est le retour des moyens de transferts comme western car même si le taux passe jusqu'à 12 les gens qui font les envoie ne vont jamais respecter le taux,1
L'envoies c'est toujours taux Google.,1
Oui-Oui c'est ça j'ai pas mis à jour,1
Ils calculent a 6.54,1
"Parfois plus. Moi on me prenait au taux 7 mais une seule fois à 7,5 quand c'était encore à 6",1
Confiance  6.54😂😂🤣,2
Qui le fait pardon donne son nom,1
Pardon Donne nous le contact🤲🏿,1
Infini services,1
Non oooo papa le tour ci il n'est pas dedans,1
Oui donne celui qui fait taux Google,1
Ahn je vois,1
Nous on attend celui du taux google  Envoi  seulement,1
Daccord thankw,1
Papa demande pardon,1
@79772838495 le fait👌👌promptitude au rendez-vous👌,1
Salut a' tous besoin de 15 personnes au métro Домодедовская sortie1.9hr-17hr50 . Rassemblement 08Hrs paye 2600,1
Écrivez moi en PV,1
C'est déjà 3000 grand,1
Je Wanda,1
2600 tu veux 15 personne toi aussi boss,1
C'est rien s'il voit alors le programme des anglophones il va dire quoi?,1
null,1
C'est une façon d'encourager le vol?,1
C'est 3000 comment❓😃,1
Il faut moins que ça ?,1
🗣Est ce que c’est moi qui utilise ton cerveau ?,1
null,1
Laissons Google se reposer,1
C'est 10 tous le monde attends,1
Je vais t'emprunter mon cerveau car le tient n'arrive pas à répondre normalement à une simple question,1
Restons en jeun et ça ira 😎,1
Ok,1
allah,1
Tu ne peux pas comprendre,1
Avnt ça cherchons argent c mieux 😁😁,1
Si 10 arrive et tu n'as pas argent c la merde 😁,1
Vraiment,1
🤣🤣🤣🤣🤣 vrai vrai,2
C'est quand comme ça stp?,1
"7,18 déjà restons en prière...",1
8 c'est bon,1
🤣🤣,2
Oui je vais aller demain😎,1
🤣🤣🤣🤣 ok d'accord,2
Le taux du rouble par rapport au CFA,1
1000 rouble👉🏿7173 CFA,1
👍👍👍👍👌👌👌,1
Bientôt on doit envoyer l’argent de pension nos parents vont écoper mince,2
meme pas,1
🤣🤣🤣🤣🤣🤣🤣🤣 tu es mauvais,2
Le salaire de policier au pays c’est un shawarma par jour 😭,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 weeer l'homme ci,2
Je comprend pourquoi les gars massacrent  les taximans,1
minceuu,1
mem google nous connait,1
null,1
7.15,1
cette chose va te donner du sang élevé,1
Je pense pas,1
🤣🤣🤣🤣🤣🤣🤣,2
7.16,1
puree le cardio,1
Quant tu vois un futur sans-papier tu sais,1
null,1
Très bien,2
"Oui est donc , notre Dieu?",1
On est toujour povre  et dependant des autre,1
Les africains pensent que dieu va les sauver,1
Il nya pas un dieu qui sauve,1
Les prostituées spirituel 😂😂,2
null,1
null,1
🗣Donc nous on a pas Google <This message was edited>,1
"D'ici la semaine pro, ça va arriver a 8",1
null,1
😝,1
Bon oui oui,1
Restons en prière🙏,1
@79251084732  je suis au boulot déjà😏😅,1
🗣Toi et qui ?,1
Toi,1
null,1
Moi je comprends rien dans ce groupe 🤦🏽‍♂️,1
Pourquoi vous nous envoyez les montant?,1
À donner l’envie de rester en Russie,1
Je sais papa ?,1
Même si le roubles est à 15 j n reste pas je ne veux pas avoir mal au dos toute ma vie 🤣,2
Alors tu attends quoi pour rentrer😅,1
Mince tu parle 🚶🏼‍♂️🚶🏼‍♂️🚶🏼‍♂️,1
Please don't come back until you must have invested in Cameroon,1
J'étais sur tu es content au fond de toi par rapport à la monnaie tu attends 10 comme ca,1
Je me soucis de ceux qui vont recevoir l’argent du pays pour leur pension 🥹🙆🏿,1
Ils vont toujours percevoir mais ce qu'il avait comme bonus diminuera,1
Oui leur parents vont dépenser plus,1
Nous qui ne recevons pas mais qui envoyons seulement on est en haut 💃🏽💃🏽💃🏽💃🏽,1
🤣🤣🤣🤣🤣 il  es temps que vous envoyez déjà l’argent pour les terrains,2
Exactement 😂😂😂😂😂😂,2
Non non c'est pas le bon🤣🤣🤣🤣,2
Chacun à sa période,1
"Voilà, il y a 2 semaines ono g je pleurais le sang maintenant je suis contente",1
🤣🤣🤣🤣🤣,2
Moi depuis un an je pleure🤲🤲 Dieu n'oublie pas ses enfants🙏🙏 <This message was edited>,1
"L'année passée j'ai envoyé l'argent au pays le rouble à 5,90f. Si avc ne m'a pas pris je ne mourrais plus 😂😂😂😂",2
Il faut l'avoir vécu pour comprendre🤧,1
Oh mon Dieu 🙀🙀,1
La musique de charlotte  dipanda,1
"Onong ça fait mal aux poumons merde, une période compliquée quand tu dois envoyer l'argent de pension à tes enfants au pays",1
Oui oui c'était vraiment une mauvaise période,1
Pourquoi vous êtes content?,1
Aucune compassion pour les frères qui doivent recevoir l'argent,1
Depuis deux jours avec vos trucs de Google et la baise de somme vraiment.,1
Moi papa je suis contente. Si toi ça ne te dit rien c'est ton opinion,1
Je te jure j’ai mal 😫😫😫😫,1
Le bonheur des uns a souvent fait le malheur des autres.,1
Kay 🤦🏽‍♂️,1
Peut-être tu gagnes beaucoup d'argent c'est pour cela que ça ne te dit rien. Nous autres là ces 2 jours nous sommes vraiment contents,1
Le meilleur reste à venir,1
Quand ça va baisser j'espère que vous aurez compassion pour nous qui envoyons,1
"C'est soulageant frère ça apaise. Même ceux qui reçoivent ici l'argent du pays, quand c'était à 10 ils recevaient toujours donc c'est aussi ça man.",1
Nous le souhaitons vivement 🙏🏽🙏🏽,1
Propre,1
Il dit même que quoi??🤣🤣🤣,2
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2
Un peu,1
Vous êtes les chercheurs eux sont étudiants,1
Tu penses moi j’envoi pas ?,1
Je te montre mon visa papa?,1
Tu as un visa mais tu ne fréquente pas...on connait,1
C’est une raison boss?,1
"Tu es riche gloire à Dieu, on sera comme toi un jour et ça ne va plus nous étonner",1
Je te connais très bien,2
"Qu'on doit pas être content, qu'on doit comprendre ceux qui doivent recevoir l'argent aussi quoi quoi quoi un truc comme ça.",1
Общежитие 3,1
"Obligé de travailler pour envoyer les dos au pays, vous vous êtes tranquillement là vous attendez l'argent. Chacun sa chance",1
😹 un bon défenseur ce gar,1
Gloire à Dieu si tu me connais,1
Je suis pas riche mais un travailleur comme étudiant,1
Ils n'ont qu'à faire comme moi et se chercher aussi alors,1
Faux,1
Donc ton visa tu voulais montrer c'était pas pour étudier ? Tu dois travailler pour envoyer l'argent au pays,1
@237690675294 laissons un peu les deux là s’entretenir,1
1,1
En face avec l’université,1
Faux encore 😂😂😂😂😂😂,2
Werrrr tu es sûre que tu me connais 😂😂😂😂😂😂😂😂,2
Mais en face de l’université,1
Oui-Oui faut voir les choses à long terme et non là là là.,1
Faux eeeeee,1
Malgré le taux combien on déjà envoyé l'argent au pays ça va bientôt descendre,2
Ok ça marche,1
Moi 💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽💃🏽,1
Je wda,1
Tu crois que je suis contente pourquoi ?,1
Ils font connaissance 🤣,2
Bye 🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️ je vous voisvenir <This message was edited>,1
🤣🤣🤣🤣Je vois ça,2
😹😹,1
C'était déjà descendu champion maintenant ça monte type ça monte,1
😆😆😆,1
😏😏😏😏,1
Ok je vois un peu,1
Imagine qu’à ton tour c’est à 3🙌🏾🙌🏾,1
Après on te dit ta sœur a avalé tabouret il faut 350mil pour opérer. Tu dois envoyer 200mil ta contribution.,1
Le rouble à 5f on te demande 200.000f 😂😂😂😂😂😂,2
😹😹😹😹 en vrai,1
Un mois de salaire,1
Tu t'evanouis d'abord 😂😂😂,2
A ton réveil tu changes de numéro 😹,1
Ceux qui ne sentent pas la différence entre aujourd'hui et il y a 2 semaines je les envies onong,1
😂😂😂😂😂😂😂😂😂😂😂😂,2
"Ils sentent , ils sont heureux même juste qu’ils préfèrent ne rien dire",1
C'est la mort  40mil roubles sans frais de retrait,1
🤣😹😹😹,2
Bonjour à tous .,1
Bonjour Boss,1
Je te jure ça fait mal,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣,2
Et maintenant ?😁😁,1
Бонжур,1
null,1
Toi restes tranquille,1
Donc tout se qu'on nous a appris a l'ecole est faux!!!!!!,1
😂😂🤣🤣 vraiment,2
🤔🤔,1
On a tous fait l'école occidentale.. ils nous ont vraiment menti sur certains points 😅😅,1
🗣Comment ça ils nous ont menti ? Qui t’a menti ?,1
🗣Ce qu’on t’a dit était faux ?,1
On nous a  dis a l'école que Amstrong était le premier a mettre les pieds sur la lune.,1
"Si tu avais commencé tes études en Russie, on allait te dire que ce sont les russes et si après tu partais aux  USA 🇺🇸 et ont te disait que ce sont les américains tu allais dire que les russes t’ont menti",1
"Donc la vérité n’est pas à ta portée, tu ne peux rien maîtriser dedans",1
"Les russes ont été les premiers a trouvé un vaccin contre le COVID-19, ça été interdit en occident. Sous prétexte que c'est dangereux 😅😅😅.",1
🗣Ca c’est toujours ce que les russes t’ont dit,1
Tout comme les russes vont toujours dire que c’est eux,1
"Quand le premier vaccin, sortait en Europe j'étais le seul a voir a la télé. Pourtant on vaccinai déjà ici en Russie",1
🗣Je ne supporte personne,1
🗣Pour moi d’abord le Covid n’a jamais existé,1
Pourtant plus 150mille personnes sont mortes du COVID-19,1
🗣On t’a dit que plus de 150mil personnes sont mortes,1
🗣comme je dis : l’information que tu as c’est ce qu’on te donne ou on veut te faire croire,1
En 2020 tu n'avais pas encore la télé chez toi?,1
N’est ce pas à la même télé on t’a dit que les américains sont les premiers à mettre pieds sur la lune,1
Si la télé t’a menti une fois alors là même télé peut te mentir plusieurs fois,1
https://vk.com/wall-31789473_1162007,1
Ça insulte de tous les sens !,1
Un pays comme la Russie ! C'est pas la peine,1
Lisez les commentaires !,1
Ça ne l'empêche pas de travailler il est marié à une russe et ils ont 2 enfants... Quelque soit ce que tu feras dans la Vie il y'aura toujours des avis positifs et negatifs,1
Bonne Nouvelle pour le bonheur des IVOIRIENS,2
Tu fais quoi alors ici ? Il faut degager d’ici,1
Il y’a quoi mon gars explique nous ?,1
Donc toi tu ne vois pas les autres qui sont contre ?,1
Je ne comprend pas ta question ❓️,1
Mais toi même tu ne vois pas ceux qui sont pour?,1
Mon Big toi travaille il te parle or moi je vois plutôt la différence que tu fais comme quelques uns ici donc reste toi tranquille on es trop fier de toi moi en tout cas le lion même même,1
"La langue russe est extremement complexe. Il y a beaucoup de blagues dans la langue russe que si on te dit tu vas juste commencer la bagarre. Or ce ne sont pas les insultes. J'ai pas lu tous les commentaires, mais les quelques uns que j'ai lu  sont  plus des  blagues que des insultes. Du moins l'intention n'est pas d'insulter.",1
Voila 👍🏿,2
null,1
MOUF  ici c’est pas UN groupe de travail,1
null,1
Bsr j'ai besoin d'une place a tropayovo,1
Bonsoir à toute la famille. Je souhaite que vous vous portiez bien. J'ai un frère dont le visa étudiant expirera d'ici le 30 juin. Je voudrais savoir s'il y a quelqu'un qui pourrait l'aider à trouver une école où il pourra prolonger son visa.,2
30 juin donc dans 10 jour ?,1
Oui oui 👍👍👍,1
4,1
689241=6 chiffres,1
Ecrivez les chiffres,1
6-8-0-9-2-4-1,1
689421,1
Il n’y a pas (0) ??,1
moi je vois pas 0,1
"6 chiffre 6,2,9,4,1,0 <This message was edited>",1
"6,8,4,1",1
"6,8,2,4,1",1
miiiiince,1
Ou bien?,2
Le motif du renvoie c’est quoi ?,1
"6,9,2,4,1,8. <This message was edited>",1
"6,8,9,2,4,1",1
Bonjour il faut savoir que vous êtes la cause de ce qui vous arrives.,1
null,1
null,1
🤨🤨,1
3,1
Ca ne peut pas arriver meme a 20 par erreur😂😂😂😂😂😂ca quitte de 7 directement a 20,2
Personne n'est allé sur la lune grand maître🤲🙌,1
Bonjour à tous,1
Voilà il faut le dire à @79005868558,1
?,1
C'est ce qu'ils ont écris dans les livres.,1
Vas dire ça aux Américains 😅... qu'ils mentent😅😅,1
IA ?,1
Ta réponse viens de l'ia ( intelligence artificielle),1
Les américains t'ont eu Mr,1
Intelligence artificielle est créé par qui ?,1
Je ne demande jamais a l'ia. La réponse de @79251084732 viens de l'IA,1
Ok,1
🗣Toujours entrain d’affirmer des trucs que je ne peux pas prouver <This message was edited>,1
En tout cas il l'ont eu😂,2
Mon frère aucun être humain n'a mit  pied sur la lune donc calmos avec ton histoire de IA,1
Selon toi on appelle ça quoi ? 🤣🤣,2
I.a existe sur plusieurs versions..,1
"Il faut lire les livres des auteurs russe, américain et les occidentaux tu comprendras comment le monde est manipuler",1
J’ai dit ou que quelqu’un est allé sur la lune ?,1
Et tu ris même,1
null,1
C'est bête,1
Moi quand je doire je part sûre la lune,1
Une🚨 une chambre disponible pour uun homme qui ne bois pas qui ne fume pas et qui es tres propre,1
"0,1,2,4,6,7,8,9",1
Il Nya pas 0,1
Je ne vois pas 7,1
Retourne le téléphone,1
"Si huit existe, alors zero peut ossi exister",1
Ok boss,1
vous ne pouvez pas être dans une salle d'examen et retourner le papier pour répondre à la question,1
Pourquoi il ne faut pas retourner le téléphone lire les écrits  tonton😹,1
je n'en vois pas 7,1
Je suis dépassé même,1
En retournant le téléphone on a pas tous tes chiffres là d’abord,1
"On me demande de trouver des chiffres, dit moi où on m'a donné les instructions de ne pas tourner le phone.",1
Je ss dont libre de tourner ou pas ?,1
🤣🤣🙌🏾🙌🏾🙌🏾,2
"J'ai appris a écrit 8, en formant deux zéro collé.....  donttttt..... Voilà",1
"Si tu veux je te démontre ke 3 et 5 , peuvent sortir là bas😂😂😂",2
Armstrong n'a jamais mis les pieds sur la lune. Sauf dans les films américains.,1
Ton zéro n’aura pas la taille des autres chiffres donc ça ne peut pas être possible,1
Oui c'est sa,1
Toi si  la 😂😂😂tu es un vrai camerounais wallaye 😂😂sûrement tu as fais la fac de  ange Raphaël avec la coch kil ya Labas la😂😂😂😂,2
🗣J’utilise juste la logique,1
Je pense qu'il ya bel et bien le 0,2
S’il y’a 8 c’est qu’il y’a même deux 0😹,1
merci labas,2
Le vrai cardio,1
lo cardio,1
Ça encore baisser alors que c'était déjà 7.30,1
7.31,1
c etait deja  a 7.31,1
C'était déja (passé)..lol c'est (présent),2
kan ca nous fait ca c prkoi,1
c etait j ai dit lol c pour ki maintenant,2
Choisir si tu veux prendre ou donner à quelqu'un,1
null,1
🤦🏽‍♀️,1
La vie c’est un choix,1
Les Bozaeurs 😃😃😃,1
"Meme avec les drones au ciel , même avec les armes de dernière génération,,,, ne savez vous pas qu’il y’a des cadavres dans cette forêt 😡",1
Après ils vont dire que tout le monde est comme ça,1
C’est clair. Je suis actuellement à Pskov à 1h de l’Estonie.,1
A l'ambassade c'est possible de s'inscrire sur les listes électorales même si vous n'êtes pas a jour...,1
Ah ça! 🚶🏾🚶🏾🚶🏾,1
Encore bal perdu sur nous,1
Pskov alors c’est la magie,1
Il faut avoir la carte consulaire pour s’inscrire sur les listes électorales,1
Oui.,1
Mon frère les 50 enfants 🤔😂,2
J'imagine en plus c'est toi la seule personne de couleur 😂,2
Café dans le lait 😂,2
Nous etions plus de 130 enfants de plusieurs collectifs,1
Quand il ne posait les questions,1
"6,8,0,9,2,41",1
J'ai rien compris,1
S’IL VOUS PLAÎT VOUS CONNAISSEZ QUELQU’UN QUI A BOZA ET IL EST DEVENU MILLIONNAIRE ????,1
Francis Nganou😂😂😂😂😂,2
Il est passé par la Russie ???,1
"Est ce que c'est seulement par la russie qu'on Boza?  Un bozayeur c'est toute personne (blanche rouge, jaune, noire) qui utilise les voies anormales ou illegales pour se rendre en Europe Ou en Amerique.",1
Tout chemin mène à Rome… tu as posé une question il a répondu…,1
Je suis en russie et je ne m’occupe que des choses qui concerne la russie,1
0/10,1
Tu n’avais pas précisé si c’est par la Russie… 😂,2
Bon si quelqu'un entre en Afrique illégalement il n'est pas bozailleur?,1
"Même si quelqu’un arrive au Cameroun, tant que c’est par voie illégale, il n’est pas différent de celui qui part au Canada",1
Je suis dans le cadre ou,1
Tres bonne question. Il est temps d'elargir le debat. Car pendant longtemps on a toujours cru que c'est nous qui entrons illegalement en Europe. Beaucoup d'espagnol boza aussi pour arriver au maroc,2
Es-tu resté en contact avec eux ?,1
Ils vont nous sortir les anciens cahiers en disant: la richesse est d’abord psychologique ☹️,1
Je ne savais pas que c'est comme ça qu'ils allaient faire😂,2
Jesus pregnant in  the bush Lol going to where ?,2
Qui a activités les messages éphémère ici norr!! J'ai pas pu lire les messages de envoyé ce weekend qui fait de tes désordre même !!!! Horrrt,1
😳😳😳,1
Что это,1
null,1
À LA COMMUNAUTÉ AFRICAINE EN FÉDÉRATION DE RUSSIE 🇷🇺,1
Bonjour je peux en savoir plus sur ce message s'ils vous plaît,1
Appel ce numéro,1
Raoul Moussa Russie.vcf (file attached),1
Tuez nous une fois,1
💔🫤💔,0
@79520253274  notre boss d'ici n'a pas d'info à ce sujet ?🫤,1
J'ai pas reçu hein,1
Le message est bien clair.,2
Ayi!,1
😁😁😁 c'est pas pour moi,1
Comme c'est la fin du mois là.....tu vois,1
😂😂😂,2
Voilà 😎😎😎,1
Normal ou pas normal tous se décide entre les deux. Je ne vois même pas là où il y a matière à débattre. Bjrnée🤝,1
Très penal meme les temps. Si,1
Сe n'est pas seulement aujourd'hui que cela a commencer .c'est depuis ! Ici en Russie si tu arnaque quelqu'un ou tu vol l'argent de quelqu'un ou bien toute sorte de acte de ce genre.,2
